event_id,area_id,category_id,collection_date,deadline_time,note,source_id
6127,area_fea328d2cbb2,burnable,2025-10-07,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6128,area_fea328d2cbb2,burnable,2025-10-10,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6129,area_fea328d2cbb2,burnable,2025-10-14,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6130,area_fea328d2cbb2,burnable,2025-10-17,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6131,area_fea328d2cbb2,burnable,2025-10-21,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6132,area_fea328d2cbb2,burnable,2025-10-24,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6133,area_fea328d2cbb2,burnable,2025-10-28,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6134,area_fea328d2cbb2,burnable,2025-10-31,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6135,area_fea328d2cbb2,burnable,2025-11-04,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6136,area_fea328d2cbb2,burnable,2025-11-07,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6137,area_fea328d2cbb2,burnable,2025-11-11,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6138,area_fea328d2cbb2,burnable,2025-11-14,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6139,area_fea328d2cbb2,burnable,2025-11-18,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6140,area_fea328d2cbb2,burnable,2025-11-21,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6141,area_fea328d2cbb2,burnable,2025-11-25,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6142,area_fea328d2cbb2,burnable,2025-11-28,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6143,area_fea328d2cbb2,burnable,2025-12-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6144,area_fea328d2cbb2,burnable,2025-12-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6145,area_fea328d2cbb2,burnable,2025-12-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6146,area_fea328d2cbb2,burnable,2025-12-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6147,area_fea328d2cbb2,burnable,2025-12-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6148,area_fea328d2cbb2,burnable,2025-12-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6149,area_fea328d2cbb2,burnable,2025-12-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6150,area_fea328d2cbb2,burnable,2025-12-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6151,area_fea328d2cbb2,burnable,2025-12-30,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6152,area_fea328d2cbb2,burnable,2026-01-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6153,area_fea328d2cbb2,burnable,2026-01-06,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6154,area_fea328d2cbb2,burnable,2026-01-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6155,area_fea328d2cbb2,burnable,2026-01-13,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6156,area_fea328d2cbb2,burnable,2026-01-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6157,area_fea328d2cbb2,burnable,2026-01-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6158,area_fea328d2cbb2,burnable,2026-01-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6159,area_fea328d2cbb2,burnable,2026-01-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6160,area_fea328d2cbb2,burnable,2026-01-30,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6161,area_fea328d2cbb2,burnable,2026-02-03,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6162,area_fea328d2cbb2,burnable,2026-02-06,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6163,area_fea328d2cbb2,burnable,2026-02-10,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6164,area_fea328d2cbb2,burnable,2026-02-13,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6165,area_fea328d2cbb2,burnable,2026-02-17,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6166,area_fea328d2cbb2,burnable,2026-02-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6167,area_fea328d2cbb2,burnable,2026-02-24,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6168,area_fea328d2cbb2,burnable,2026-02-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6169,area_fea328d2cbb2,burnable,2026-03-03,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6170,area_fea328d2cbb2,burnable,2026-03-06,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6171,area_fea328d2cbb2,burnable,2026-03-10,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6172,area_fea328d2cbb2,burnable,2026-03-13,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6173,area_fea328d2cbb2,burnable,2026-03-17,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6174,area_fea328d2cbb2,burnable,2026-03-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6175,area_fea328d2cbb2,burnable,2026-03-24,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6176,area_fea328d2cbb2,burnable,2026-03-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6177,area_fea328d2cbb2,burnable,2026-03-31,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6178,area_6656be2076cc,burnable,2025-04-01,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6179,area_6656be2076cc,burnable,2025-04-04,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6180,area_6656be2076cc,burnable,2025-04-08,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6181,area_6656be2076cc,burnable,2025-04-11,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6182,area_6656be2076cc,burnable,2025-04-15,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6183,area_6656be2076cc,burnable,2025-04-18,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6184,area_6656be2076cc,burnable,2025-04-22,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6185,area_6656be2076cc,burnable,2025-04-25,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6186,area_6656be2076cc,burnable,2025-04-29,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6187,area_6656be2076cc,burnable,2025-05-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6188,area_6656be2076cc,burnable,2025-05-06,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6189,area_6656be2076cc,burnable,2025-05-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6190,area_6656be2076cc,burnable,2025-05-13,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6191,area_6656be2076cc,burnable,2025-05-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6192,area_6656be2076cc,burnable,2025-05-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6193,area_6656be2076cc,burnable,2025-05-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6194,area_6656be2076cc,burnable,2025-05-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6195,area_6656be2076cc,burnable,2025-05-30,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6196,area_6656be2076cc,burnable,2025-06-03,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6197,area_6656be2076cc,burnable,2025-06-06,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6198,area_6656be2076cc,burnable,2025-06-10,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6199,area_6656be2076cc,burnable,2025-06-13,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6200,area_6656be2076cc,burnable,2025-06-17,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6201,area_6656be2076cc,burnable,2025-06-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6202,area_6656be2076cc,burnable,2025-06-24,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6203,area_6656be2076cc,burnable,2025-06-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6204,area_6656be2076cc,burnable,2025-07-01,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6205,area_6656be2076cc,burnable,2025-07-04,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6206,area_6656be2076cc,burnable,2025-07-08,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6207,area_6656be2076cc,burnable,2025-07-11,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6208,area_6656be2076cc,burnable,2025-07-15,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6209,area_6656be2076cc,burnable,2025-07-18,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6210,area_6656be2076cc,burnable,2025-07-22,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6211,area_6656be2076cc,burnable,2025-07-25,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6212,area_6656be2076cc,burnable,2025-07-29,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6213,area_6656be2076cc,burnable,2025-08-01,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6214,area_6656be2076cc,burnable,2025-08-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6215,area_6656be2076cc,burnable,2025-08-08,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6216,area_6656be2076cc,burnable,2025-08-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6217,area_6656be2076cc,burnable,2025-08-15,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6218,area_6656be2076cc,burnable,2025-08-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6219,area_6656be2076cc,burnable,2025-08-22,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6220,area_6656be2076cc,burnable,2025-08-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6221,area_6656be2076cc,burnable,2025-08-29,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6222,area_6656be2076cc,burnable,2025-09-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6223,area_6656be2076cc,burnable,2025-09-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6224,area_6656be2076cc,burnable,2025-09-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6225,area_6656be2076cc,burnable,2025-09-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6226,area_6656be2076cc,burnable,2025-09-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6227,area_6656be2076cc,burnable,2025-09-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6228,area_6656be2076cc,burnable,2025-09-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6229,area_6656be2076cc,burnable,2025-09-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6230,area_6656be2076cc,burnable,2025-09-30,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6231,area_6656be2076cc,burnable,2025-10-03,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6232,area_6656be2076cc,burnable,2025-10-07,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6233,area_6656be2076cc,burnable,2025-10-10,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6234,area_6656be2076cc,burnable,2025-10-14,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6235,area_6656be2076cc,burnable,2025-10-17,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6236,area_6656be2076cc,burnable,2025-10-21,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6237,area_6656be2076cc,burnable,2025-10-24,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6238,area_6656be2076cc,burnable,2025-10-28,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6239,area_6656be2076cc,burnable,2025-10-31,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6240,area_6656be2076cc,burnable,2025-11-04,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6241,area_6656be2076cc,burnable,2025-11-07,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6242,area_6656be2076cc,burnable,2025-11-11,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6243,area_6656be2076cc,burnable,2025-11-14,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6244,area_6656be2076cc,burnable,2025-11-18,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6245,area_6656be2076cc,burnable,2025-11-21,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6246,area_6656be2076cc,burnable,2025-11-25,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6247,area_6656be2076cc,burnable,2025-11-28,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6248,area_6656be2076cc,burnable,2025-12-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6249,area_6656be2076cc,burnable,2025-12-05,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6250,area_6656be2076cc,burnable,2025-12-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6251,area_6656be2076cc,burnable,2025-12-12,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6252,area_6656be2076cc,burnable,2025-12-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6253,area_6656be2076cc,burnable,2025-12-19,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6254,area_6656be2076cc,burnable,2025-12-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6255,area_6656be2076cc,burnable,2025-12-26,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6256,area_6656be2076cc,burnable,2025-12-30,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6257,area_6656be2076cc,burnable,2026-01-02,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6258,area_6656be2076cc,burnable,2026-01-06,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6259,area_6656be2076cc,burnable,2026-01-09,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6260,area_6656be2076cc,burnable,2026-01-13,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6261,area_6656be2076cc,burnable,2026-01-16,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6262,area_6656be2076cc,burnable,2026-01-20,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6263,area_6656be2076cc,burnable,2026-01-23,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6264,area_6656be2076cc,burnable,2026-01-27,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6265,area_6656be2076cc,burnable,2026-01-30,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
6266,area_6656be2076cc,burnable,2026-02-03,07:00,"{""year_end"": {""last_collection"": ""2025-12-30"", ""restart"": ""2026-01-06""}}",src_pdf_r7
